Key,brazilian
starter_weapon_berserker_title,Caminho para o livro da classe Berserker
starter_weapon_builder_description,"O primeiro passo para seguir o caminho do [c256fc]Construtor[-] é criar um conjunto de armas iniciais.\n\nLutar com um [eaed91]Martelo[-] desbloqueará lentamente martelos de maior qualidade de fabricação (você pode regularmente [96d1d9 ]verifique o progresso na aba de criação na sua janela de habilidades[-]).\n\nContinue lutando com martelos para eventualmente desbloquear o primeiro [c256fc]fragmento de livro da classe Builder[-]. O progresso para desbloquear fragmentos aparecerá na janela da sua classe (canto inferior esquerdo).\n\nLutar com a [eaed91]Pistola de Tubo[-] fará o mesmo com o segundo Fragmento de Livro de Classe, assim como uma [eaed91]Pistola de nível superior [-].\n\nEm caso de dúvida sobre qual arma também conta como martelo ou pistola, dê uma olhada na categoria na aba de fabricação.\n\nDepois de desbloquear os fragmentos, [96d1d9]use-os para montar o livro de aula[-] e torne-se um [c256fc]Construtor[-]."
starter_weapon_builder_title,Caminho para o livro de classe do Builder
starter_weapon_butcher_description,"O primeiro passo para seguir o caminho do [ff5b69]Açougueiro[-] é criar um conjunto de armas iniciais.\n\nLutar com uma [eaed91]Espada[-] desbloqueará lentamente espadas de maior qualidade de fabricação (você pode regularmente [96d1d9 ]verifique o progresso na aba de criação na sua janela de habilidade[-]).\n\nContinue lutando com espadas para eventualmente desbloquear o primeiro [ff5b69]fragmento de livro de classe de açougueiro[-]. O progresso para desbloquear fragmentos aparecerá na janela da sua classe (canto inferior esquerdo).\n\nLutar com a [eaed91]Pipe Machine Gun[-] fará o mesmo com o segundo Fragmento de Livro de Classe, assim como faria com um nível superior [eaed91] Rifle de assalto[-].\n\nEm caso de dúvida sobre qual arma também conta como espada ou rifle de assalto, dê uma olhada na categoria na aba de fabricação.\n\nDepois de desbloquear os fragmentos, [96d1d9]use eles montem o livro de aula[-] e se tornem um [ff5b69]Açougueiro[-]."
starter_weapon_butcher_title,Livro da aula Caminho para o Açougueiro
starter_weapon_chef_description,"O primeiro passo para seguir o caminho do [bab8b8]Sous-Chef[-] é criar um conjunto de armas iniciais.\n\nLutar com uma [eaed91]Faca[-] desbloqueará lentamente facas de maior qualidade de fabricação (você pode regularmente [96d1d9]verifique o progresso na aba de criação na sua janela de habilidade[-]).\n\nContinue lutando com facas para eventualmente desbloquear o primeiro [bab8b8]fragmento de livro de classe Sous-Chef[-]. O progresso no desbloqueio dos fragmentos aparecerá na janela da sua classe (canto inferior esquerdo).\n\nLutar com a [eaed91]Pistola Pipe[-] fará o mesmo com o segundo Fragmento de Livro de Classe, assim como o [eaed91]Pesado de nível superior. Revólver[-].\n\nEm caso de dúvida sobre qual arma também conta como faca ou pistola pesada, dê uma olhada na categoria na aba de fabricação.\n\nDepois de desbloquear os fragmentos, [96d1d9]use-os para montar o livro de aula[-] e se tornar um [bab8b8]Sous-Chef[-]."
starter_weapon_chef_title,Caminho para o livro da aula do Sous-Chef
starter_weapon_hunter_description,"O primeiro passo para seguir o caminho do [53adbd]Hunter[-] é criar um conjunto de armas iniciais.\n\nLutar com uma [eaed91]Lança[-] desbloqueará lentamente lanças de maior qualidade de fabricação (você pode regularmente [96d1d9 ]verifique o progresso na aba de criação na sua janela de habilidade[-]).\n\nContinue lutando com lanças para eventualmente desbloquear o primeiro [53adbd]Fragmento de Livro de Classe de Caçador[-]. O progresso no desbloqueio dos fragmentos aparecerá na janela da sua classe (canto inferior esquerdo).\n\nLutar com o [eaed91]Pipe Rifle[-] ou um [eaed91]Arco[-] fará o mesmo com o segundo Fragmento de Livro de Classe, assim como um [eaed91]Rifle de longo alcance[-].\n\nEm caso de dúvida sobre qual arma também conta como lança ou rifle de longo alcance, dê uma olhada na categoria na guia de fabricação.\n\nDepois de fazer isso você desbloqueou os fragmentos, [96d1d9]use-os para montar o livro de aula[-] e torne-se um [53adbd]Caçador[-]."
starter_weapon_hunter_title,Armas iniciais de caçador
starter_weapon_hunter_title,Caminho para o Livro de Classe do Caçador
starter_weapon_madman_description,"O primeiro passo para seguir o caminho do [e8a276]Madman[-] é criar um conjunto de armas iniciais.\n\nLutar com um [eaed91]Knuckles[-] desbloqueará lentamente knuckles de maior qualidade de fabricação (você pode regularmente [96d1d9 ]verifique o progresso na aba de criação na sua janela de habilidades[-]).\n\nContinue lutando com os nós dos dedos para desbloquear o primeiro [e8a276]fragmento de livro de classe do Madman[-]. O progresso para desbloquear fragmentos aparecerá na janela da sua classe (canto inferior esquerdo).\n\nLutar com a [eaed91]Pipe Machine Gun[-] fará o mesmo com o segundo Fragmento de Livro de Classe, assim como faria com um nível superior [eaed91] Submetralhadora[-].\n\nEm caso de dúvida sobre qual arma também conta como Knuckle ou Submetralhadora, dê uma olhada na categoria na aba de fabricação.\n\nDepois de desbloquear os fragmentos, [96d1d9]use eles montem o livro de aula[-] e se tornem um [e8a276]Louco[-]."
starter_weapon_madman_title,Caminho para o livro de classe do Madman
starter_weapon_soldier_description,"O primeiro passo para seguir o caminho do [76e381]Soldado[-] é criar um conjunto de armas iniciais.\n\nLutar com um [eaed91]Machado[-] desbloqueará lentamente machados de maior qualidade de fabricação (você pode regularmente [96d1d9 ]verifique o progresso na aba de criação na sua janela de habilidades[-]).\n\nContinue lutando com machados para eventualmente desbloquear o primeiro [76e381]fragmento de livro de classe de soldado[-]. O progresso para desbloquear fragmentos aparecerá na janela da sua classe (canto inferior esquerdo).\n\nLutar com a [eaed91]Pipe Machine Gun[-] fará o mesmo com o segundo Fragmento de Livro de Classe, assim como faria com um nível superior [eaed91] Metralhadora[-].\n\nEm caso de dúvida sobre qual arma também conta como Machado ou Metralhadora, dê uma olhada na categoria na aba de fabricação.\n\nDepois de desbloquear os fragmentos, [96d1d9]use eles montem o livro de aula[-] e se tornem um [76e381]Soldado[-]."
starter_weapon_soldier_title,Livro de classe Caminho para o Soldado
starter_weapon_technogeek_description,"O primeiro passo para seguir o caminho do [736fe3]Technogeek[-] é criar um conjunto de armas iniciais.\n\nLutar com um [eaed91]Baton[-] desbloqueará lentamente bastões de maior qualidade de fabricação (você pode regularmente [96d1d9 ]verifique o progresso na aba de criação na sua janela de habilidade[-]).\n\nContinue lutando com bastões para eventualmente desbloquear o primeiro [736fe3]Livro de Classe Technogeek Fragmento[-]. O progresso no desbloqueio dos fragmentos aparecerá na janela da sua classe (canto inferior esquerdo).\n\nLutar com a [eaed91]Pistola Pipe[-] fará o mesmo com o segundo Fragmento de Livro de Classe, assim como o [eaed91]Revolver de nível superior. [-].\n\nEm caso de dúvida sobre qual arma também conta como bastão ou revólver, dê uma olhada na categoria na aba de fabricação.\n\nDepois de desbloquear os fragmentos, [96d1d9]use-os para montar o livro de aula[-] e torne-se um [736fe3]Technogeek[-]."
starter_weapon_technogeek_title,Caminho para o livro de aula Technogeek
starter_weapon_thug_description,"O primeiro passo para seguir o caminho do [e0e036]Thug[-] é criar um conjunto de armas iniciais.\n\nLutar com um [eaed91]Clube[-] desbloqueará lentamente clubes de maior qualidade de fabricação (você pode regularmente [96d1d9 ]verifique o progresso na aba de criação na sua janela de habilidades[-]).\n\nContinue lutando com clavas para eventualmente desbloquear o primeiro [e0e036]fragmento de livro da classe Thug[-]. O progresso no desbloqueio dos fragmentos aparecerá na janela da sua classe (canto inferior esquerdo).\n\nLutar com a [eaed91]Pipe Shotgun[-] fará o mesmo com o segundo Fragmento de Livro de Classe, assim como com uma [eaed91]Shotgun de nível superior [-].\n\nEm caso de dúvida sobre qual arma também conta como porrete ou espingarda, dê uma olhada na categoria na aba de fabricação.\n\nDepois de desbloquear os fragmentos, [96d1d9]use-os para montar o livro de aula[-] e se tornar um [e0e036]bandido[-]."
starter_weapon_thug_title,Caminho para o livro de aula do bandido
starter_weapon_witchdoctor_description,"O primeiro passo para seguir o caminho do [724c70]Feiticeiro[-] é criar um conjunto de armas iniciais.\n\nLutar com uma [eaed91]Foice[-] desbloqueará lentamente foices de maior qualidade de fabricação (você pode regularmente [ 96d1d9]verifique o progresso na aba de criação na sua janela de habilidade[-]).\n\nContinue lutando com foices para eventualmente desbloquear o primeiro [724c70]Fragmento de Livro de Classe do Feiticeiro[-]. O progresso para desbloquear fragmentos aparecerá na janela da sua classe (canto inferior esquerdo).\n\nLutar com a [eaed91]Pipe Machine Gun[-] fará o mesmo com o segundo Fragmento de Livro de Classe, assim como faria com um nível superior [eaed91] Rifle Tático[-].\n\nEm caso de dúvida sobre qual arma também conta como Foice ou Rifle Tático, dê uma olhada na categoria na aba de fabricação.\n\nDepois de desbloquear os fragmentos, [96d1d9]use eles montem o livro de aula[-] e se tornem um [724c70]feiticeiro[-]."
starter_weapon_witchdoctor_title,Livro de aula Caminho para o Feiticeiro
statCraftingSmeltTime,Velocidade de elaboração
statCureRadiation,Cura Radiação
statDismemberIncreaseBatons,Bastões
statDismemberIncreaseBlunt,Armas contundentes
statDismemberIncreaseKnuckles,Nós dos dedos
statDismemberIncreasePierce,Armas Perfurantes
statDismemberIncreaseSlash,Armas Cortantes
statFireResist,Resistência ao fogo
statModSlots,Slots Modificados
statPhysicalResistance,Classificação de Armadura Adicional
statShockResist,Resistência ao choque
statShowFortitude,Genética
statSmokeResist,Resistência à Explosão
Step_Well_by_MPLogue,Passo Bem (MPLogue)
StrikerAPCRestorationTool,Ferramenta de restauração VM Striker APC
SubMachineGun01_FR,MP5A2
SubMachineGun01_FRDesc,Submetralhadora de nível 3
SubMachineGun01_FRSchematic,Esquema MP5A2
SubMachineGun02_FR,Escorpião Evo 10
SubMachineGun02_FRDesc,"Precisão e entrega - não o que você espera de um Madman, mas o Scorpion certamente cumpre."
SubMachineGun02_FRSchematic,Esquema do Scorpion Evo 10
SurvivorStewBeefMushroom,Boeuf Bourguignon Básico
SurvivorStewBeefMushroomDesc,"Basicamente, é, ok?\n\nE sim - é alta gastronomia.  Este aqui é um estabelecimento Michelin, de acordo com os pneus empilhados ali.\n\nRefogado em uma panela sobre uma fogueira lenta. "
SurvivorStewBrainStew,Rad-atouille
SurvivorStewBrainStewDesc,"Não é preciso muita inteligência para saber que este é o novo ensopado favorito do Apocalipse!\n\nBem, na verdade é verdade, mas Boe e Darlene não os usavam mais...\n\nEstufado na fogueira - requer um Panela De Cozinha."
SurvivorStewChickenChiliYucca,Fricassé de frango maldito
SurvivorStewChickenChiliYuccaDesc,Não há nada de nojento neste frango - é muito bom!  \n\nExatamente como o Almoço que Lady Doris costumava fazer.\n\nFrito na Fogueira - requer uma Panela.
SurvivorStewChickenSoupCorn,Quicka Chicka Chowdah
SurvivorStewChickenSoupCornDesc,"Com todas as galinhas correndo por aí, poderíamos ter comido uma canja de galinha de verdade, mas esta foi mais rápida.\n\nE se você está comendo isso, provavelmente está morrendo de fome.\n\nDespeje em uma panela e aqueça na fogueira até caloroso.  Consumir."
SurvivorStewLambPeasRavioli,Passe da Fazool
SurvivorStewLambPeasRavioliDesc,"Rapaz, essas latas estão à mão, Chef!\n\nNão há nada como comida caseira italiana no Apocalipse Zumbi e esta também não é.\n\nRaspe o conteúdo das latas em uma panela e aqueça na fogueira."
SurvivorStewMisoPetFood,Hash Tamale de Purrina
SurvivorStewMisoPetFoodDesc,"Mantém seu cabelo luxuoso e saboroso... bem... Os sobreviventes pedem pelo nome, ok?\n\nEsmague tudo em uma panela e reaqueça na fogueira."
SurvivorStewPetFoodPuree,Famosa Fabada do Furioso
SurvivorStewPetFoodPureeDesc,"Do livro de receitas pessoal do Chef Ramsay - Modding Recipes in the Apocalypse for fun and.. fun.  Dá o suficiente para alimentar todo o servidor e mais um pouco!\n\nBata a ração do animal de estimação em uma panela, polvilhe com um pouco de fubá e jogue na fogueira."
SurvivorStewSalmonChiliPear,Surpresa de pimentão de Ramsay
SurvivorStewSalmonChiliPearDesc,A surpresa é o salmão ou as peras.  Talvez ambos.  Ou que você pode realmente mantê-lo baixo.\n\nEu não disse que era uma BOA surpresa.\n\nJogue tudo em uma panela e jogue-a na fogueira.
SurvivorStewTunaCatFoodPumpkin,Chunkin Punkin
SurvivorStewTunaCatFoodPumpkinDesc,"Temos todos os seus pedaços aqui - abóbora e pescado e um pouco de patê.  Se for bom o suficiente para Morris, é o jantar especial por aqui.  Fique na direção do vento enquanto ele cozinha, certo?\n\nJogue tudo em uma panela e jogue na fogueira. "
SurvivorStewTunaDogFoodBlueberry,Surf-N-Turf frutado
SurvivorStewTunaDogFoodBlueberryDesc,"Peixe, frutas e carne misteriosa - aposto que mal posso esperar para engolir isso! Sim, bem, é bom para você ou deixa os pelos nas palmas das mãos ou algo parecido.\n\nCozido na fogueira - requer uma panela."
Svalbard_Seed_Vault_by_MPLogue,Cofre Global de Sementes de Svalbard (MPLogue)
tableSaw,Serra de mesa quebrada
tableSawDesc,Você provavelmente pode recuperar a lâmina desta serra de mesa usando sua caixa de ferramentas.
TacticalAssaultRifle01_FR,HK 416
TacticalAssaultRifle01_FRDesc,Rifle Tático Nível 3
TacticalAssaultRifle01_FRSchematic,Esquema HK 416
TacticalAssaultRifle02_FR,CICATRIZ-L MK2
TacticalAssaultRifle02_FRDesc,O nome por si só é de primeira linha. o 'L' designa esta como a versão light - não consigo imaginar a pesada.
TacticalAssaultRifle02_FRSchematic,Esquema SCAR-L MK2
TacticalJeepRestorationTool,Ferramenta tática de restauração de jipe VM
TaxiRestorationTool,Ferramenta de restauração de táxi amarelo enferrujado VM
TFP4x4RestorationTool,Ferramenta de restauração TFP 4x4
TFPAmbulanceRestorationTool,Ferramenta de restauração de ambulância TFP
TFPBicycleRestorationTool,Ferramenta de restauração de bicicletas TFP
TFPMotorcycleRestorationTool,Ferramenta de restauração de motocicleta TFP
the_purge_autodiscovery_description,"Seus esforços limparam [8dd67c]15%[-] das áreas infestadas de zumbis. Este é um marco importante, e reunimos mais informações para ajudá-lo em sua missão.\n\nCom base no seu progresso, [bd9cd6]identificamos todas as áreas de nível inferior[-]. Se você deseja fazer um trabalho rápido com eles, agora é sua chance. Limpar essas áreas acelerará seu acesso a informações mais detalhadas sobre zonas de maior dificuldade.\n\nVeja o que está por vir para [bd9cd6]inteligência futura[-]:\n • Níveis [d6d683]1[-] e [de9178 ]2[-] relatórios serão desbloqueados com [d6d683]25%[-] e [de9178]35%[-] concluídos respectivamente\n • Níveis [8dd67c]3[-], [7ccfd9]4[-] e [ac7ddb ]5[-] em [8dd67c]45%[-], [7ccfd9]55%[-] e [ac7ddb]65%[-]\n\nCada nível apresenta um novo conjunto de desafios, então use esse tempo com sabedoria para preparar. Quer você se concentre em [d6d683]limpar as zonas de nível inferior[-] ou em [d6d683]avançar para desbloquear áreas mais difíceis[-], a escolha é sua.\n\nFique atento e siga em frente. Seu progresso é fundamental para [bd9cd6]assumir o controle deste mundo[-]."
the_purge_autodiscovery_title,Inteligência adquirida
the_purge_biomeunlock_burnt_forest_description,"Sua jornada pelo [999577]Wasteland[-] está quase completa, com [bd9cd6]80%[-] liberados. À frente está a zona mais perigosa até agora: o [887a99]Bioma Floresta Queimada[-].\n\nIremos equipá-lo com os planos para um [b4eba2]dispositivo estabilizador do bioma floresta queimada[-]. Uma vez instalado em sua [e8d0a5]armadura[-], ela irá protegê-lo do calor extremo e das condições implacáveis desta área desolada. Mas esteja avisado: os zumbis aqui são os mais ferozes que você encontrará, contaminados pela magia e mais difíceis de matar do que qualquer outro.\n\nEste bioma final testará todas as habilidades que você aprimorou. Alcançar [bd9cd6]90%[-] significa que você está quase pronto para enfrentar a maior ameaça. Mantenha o foco - a luta mais difícil ainda está por vir."
the_purge_biomeunlock_burnt_forest_title,Empurrão Final: Preparando-se para o Bioma Floresta Queimada
the_purge_biomeunlock_desert_description,"Seu progresso no [8dd67c]Pinhal[-] é impressionante. Com [bd9cd6]80%[-] da área limpa, você está perto de desbloquear o acesso ao próximo bioma: o [bdbf9f]deserto[-].\n\nPara ajudá-lo a se preparar, enviaremos os detalhes em como construir um [b4eba2]dispositivo estabilizador de bioma desértico[-] assim que atingir seu próximo objetivo. Este dispositivo irá protegê-lo dos efeitos severos desse bioma, mas você precisará instalá-lo em sua [e8d0a5]armadura[-] para torná-lo totalmente operacional. Uma vez integrado, ele irá protegê-lo das doenças do bioma e ajudá-lo a sobreviver aos desafios mais difíceis que virão.\n\nEste novo bioma irá levá-lo ao seu limite, mas com o estabilizador no lugar e sua determinação, você estará pronto para enfrentar o que está por vir. Mantenha o foco... [bd9cd6]90%[-] está ao seu alcance e o próximo bioma o aguarda.\n\nObservação: a receita será desbloqueada quando você atingir [bd9cd6]90%[-]"
the_purge_biomeunlock_desert_title,Empurrão Final: Preparando-se para o Bioma Deserto
the_purge_biomeunlock_snow_description,"Seu progresso no [8dd67c]Deserto[-] foi excelente. Com [bd9cd6]80%[-] da área limpa, agora você está se aproximando do frígido [a3a3a3]bioma de neve[-].\n\nForneceremos o projeto para a construção de um [b4eba2]dispositivo estabilizador de bioma de neve[ -]. Uma vez integrado à sua [e8d0a5]armadura[-], ela irá isolá-lo das temperaturas congelantes e protegê-lo dos perigos únicos que estão por vir. Este ambiente traz não apenas um frio congelante, mas também [ababab]zumbis mais resilientes[-], endurecidos pela geada.\n\nOs desafios neste bioma testarão sua resistência, mas com o estabilizador no lugar e sua determinação, você será preparado para enfrentar a ameaça iminente. [bd9cd6]90%[-] está ao seu alcance e a batalha gelada o aguarda."
the_purge_biomeunlock_snow_title,Empurrão final: preparação para o bioma de neve
the_purge_biomeunlock_wasteland_description,"Com [bd9cd6]80%[-] do [a3a3a3]Bioma de Neve[-] limpo, você está prestes a entrar no perigoso [999577]Bioma Wasteland[-]. Os perigos aqui são diferentes de tudo que você já encontrou antes.\n\nPara ajudar na sua sobrevivência, enviaremos instruções sobre como criar um [b4eba2]dispositivo estabilizador de bioma de terras devastadas[-]. Esta atualização essencial para sua [e8d0a5]armadura[-] irá protegê-lo do ar tóxico e das condições debilitantes deste bioma. Os zumbis neste deserto são mais fortes e mais imprevisíveis, transformando-se em formas mais mortíferas do que as das áreas anteriores.\n\nSobreviver aqui requer não apenas habilidade, mas também rápida adaptação. Você está se aproximando da marca de [bd9cd6]90%[-] - fique atento, o bioma Wasteland será seu maior desafio até agora."
the_purge_biomeunlock_wasteland_title,Empurrão Final: Preparando-se para o Bioma Wasteland
the_purge_description,"As hélices do helicóptero pararam quando você atingiu o solo, o vento espalhando poeira e detritos ao redor de seus pés. [91b9bd]As ruas estavam estranhamente silenciosas[-]... há muito tempo livres dos mortos-vivos, mas as sombras dentro dos edifícios contavam uma história diferente.\nVocê ouviu os rumores: [c4bc93]o verdadeiro perigo espreita atrás de portas fechadas [-]... uma armadilha mortal até para os soldados mais experientes.\n\nArmado com suprimentos básicos, sua missão era simples: [8dad87]eliminar os zumbis restantes[-] da [94b092]floresta[-], [ bdbf9f]deserto[-], [a3a3a3]neve[-], [999577]terras devastadas[-] e a desolada [887a99]floresta queimada[-], cada bioma mais perigoso que o anterior. Por enquanto, você está imune aos efeitos severos dessas terras... até atingir o [b8bd97]nível 5[-].\nDepois disso, [9c7979]cada passo em território hostil[-] pode significar infecção por [ababab] [-], [ababab]disenteria[-], ou [ababab]exaustão total[-]. A menos, é claro, que você se lembre de tomar uma vitamina antes de entrar.\n\n[887a99]Expurgue 75%[-] de um bioma e o próximo será um pouco mais seguro. Mas você tem um longo caminho a percorrer... e [ababab]a verdadeira luta está apenas começando[-]."
the_purge_supplydrop_description,"Não vou mentir para você... [bd9cd6]esta missão não é fácil[-]. Mas se alguém pode fazer isso, é você.\nNós equipamos você com o básico: [e8d0a5]armadura[-] para alguma proteção, [e8d0a5]água[-] para se manter hidratado e [e8d0a5]comida enlatada[- ] que, com um pouco de esforço, podem ser transformadas em refeições melhores usando flores locais como [e8d0a5]goldenrod[-] e [e8d0a5]crisântemo[-].\n\nVocê também tem [e8d0a5]vitaminas[-] para evitar os efeitos severos do bioma, algumas [e8d0a5]ferramentas básicas[-], uma [e8d0a5]bicicleta[-] para se locomover e uma [e8d0a5]caixa de ferramentas[-] para criar itens essenciais. As noites podem ficar escuras, então mantenha a [e8d0a5]tocha[-] por perto.\n\nMais importante ainda, há um [b4eba2]livro de aula[-]... que irá guiá-lo na escolha de uma experiência com armas. Essa é a chave para ficar mais forte, e você precisará dessa força para enfrentar o que está por vir.\n\nEsses suprimentos são apenas o começo. À medida que você [bd9cd6]relata sobre áreas eliminadas[-], mais serão enviadas. Com [dfe889]75[-] zumbis eliminados de uma área totalmente expurgada, entregaremos uma nova [a9d7de]entrega de suprimentos[-].\nFique atento e continue andando."
the_purge_supplydrop_title,Suprimentos
the_purge_supplydropupdate_description,"Parabéns por receber com sucesso [bd9cd6]seu primeiro conjunto de suprimentos[-]! Seu progresso é louvável, mas temos uma atualização importante sobre seus objetivos.\n\nDaqui para frente, [dfe889]cada futura queda de suprimentos[-] exigirá que você elimine [b4eba2]5[-] zumbis adicionais. Esse ajuste reflete os desafios crescentes que você enfrentará ao continuar sua missão.\n\nEsteja ciente: com o passar do tempo, mortos-vivos mais fortes surgirão, tornando sua tarefa ainda mais difícil. Ficar alerta e adaptar suas estratégias será essencial para a sobrevivência. Lembre-se: áreas desmatadas não apenas trazem [e8d0a5]novos suprimentos[-], mas também fortalecem suas [e8d0a5]habilidades e recursos[-].\n\nSua jornada está apenas começando, e cada passo que você dá é crucial nesta luta. Fique atento, continue andando e boa sorte!"
the_purge_supplydropupdate_title,Mais suprimentos
the_purge_threatscanner_description,"Um [bd9cd6]Módulo de varredura de ameaças[-] foi integrado ao seu sistema de comunicação, dando a você a capacidade de [e8d0a5]estimar o número de hostis[-] presentes em qualquer local descoberto. Esta ferramenta irá ajudá-lo a avaliar os níveis de perigo e planejar seus próximos movimentos à medida que você explora novas áreas.\n\nNo entanto, o módulo tem suas falhas... ele pode ocasionalmente [c97777]não detectar ameaças[-] em determinados locais, o que significa que nem sempre é totalmente confiável. Devido a essas limitações, sua missão permanece a mesma: limpar aproximadamente [bd9cd6]75%[-] de cada bioma. Assim que esse objetivo for alcançado, uma equipe de soldados será enviada para [e8d0a5]terminar de eliminar os inimigos restantes[-], permitindo que você continue sua missão sem demora.\n\nLembre-se, outros estão trabalhando em missões semelhantes em outros países. partes do mundo. Mantenha o foco, continue progredindo e saiba que seus esforços estão contribuindo para um impulso global maior."
the_purge_threatscanner_title,Módulo de verificação de ameaças
the_purge_title,A purga
thrownAmmoPipeBombDesc,"Faça bombas caseiras com pólvora, canos e fibras vegetais.\nIlumine com [action:local:Secondary]\nJogue com [action:local:Primary]\nCorra com W."
tier1_aid_the_afflicted_response,[c0e6bc]{poi.distance} {poi.direction}[-] - Ajude os aflitos ([71bfb6]{poi.name}[-])
tier1_contraband_collection_name,Queda de fornecimento de nível 1
tier1_courier_rescue_name,Esconderijo de Defesa Nível 1
tier1_feed_the_famished_response,[c0e6bc]{poi.distance} {poi.direction}[-] - Alimente os Famintos ([71bfb6]{poi.name}[-])
tier2_contraband_collection_name,Queda de fornecimento de nível 2
tier2_courier_rescue_name,Esconderijo de Defesa Tier 2
tier3_contraband_collection_name,Queda de fornecimento de nível 3
tier3_courier_rescue_name,Nível 3: Defenda do Cofre
tier4_contraband_collection_name,Queda de fornecimento de nível 4
tier4_courier_rescue_name,Cofre de Defesa Tier 4
tier5_contraband_collection_name,Queda de fornecimento de nível 5
tier5_courier_rescue_name,Esconderijo de Defesa Nível 5
Tire,Pneu
TireDesc,Peças e componentes de veículos são usados na construção de veículos.
TireDesc,Peças e componentes de veículos são usados na construção de veículos
toolForgeCrucible,Cadinho
toolForgeCrucibleDesc,"Uma atualização de cadinho é instalada na Forja para fabricar muitos itens, incluindo Aço Forjado e Aço Fundido."
trader_bob_by_MPLogue,Trader Bob (MPLogue)
trader_bobx,Comerciante Bob
trader_dialog_whois_bob,Quem é Bob?
trader_dialog_whois_hugh,Quem é Hugo?
trader_dialog_whois_jen,Quem é Jen?
trader_dialog_whois_joel,Quem é Joel?
trader_dialog_whois_rekt,Quem é Rekt?
trader_hugh_by_MPLogue,Trader Hugh (MPLogue)
trader_hughx,Comerciante Hugo
trader_jen_by_MPLogue,Trader Jen (MPLogue)
trader_jenx,Comerciante Jen
trader_joel_by_MPLogue,Trader Joel (MPLogue)
trader_joelx,Comerciante Joel
trader_rekt_by_MPLogue,Trader Rekt (MPLogue)
trader_rektx,Rekt do comerciante
trader_Temple_byMPLogue,Templo Multi-Trader (MPLogue)
trader_Wight_Multi_Trader_by_MPLogue,Wight Multi-Trader (MPLogue)
TraderBlackShield_POI_FR,Lourenço
TraderFarmer_POI_FR,Billy Bob
TraderHandyman_POI_FR,Greta
TraderMercenary_POI_FR,Rael
TraderMercenary_POI_Tier1_FR,Rael
TraderMercenary_POI_Tier2_FR,Rael
TraderMercenary_POI_Tier3_FR,Rael
TraderMercenary_POI_Tier4_FR,Rael
TraderMercenary_POI_Tier5_FR,Rael
traderMilitaryGoodsA,Bens Militares
traderMilitaryGoodsA_PickedUp,Comerciante de bens militares
traderMilitaryGoodsB,Bens Militares
traderMilitaryGoodsB_PickedUp,Comerciante de bens militares
traderMilitaryGoodsC,Bens Militares
traderMilitaryGoodsC_PickedUp,Comerciante de bens militares
traderMilitaryGoodsD,Bens Militares
traderMilitaryGoodsD_PickedUp,Comerciante de bens militares
traderTip,"Os locais dos comerciantes de White River servem como ponto de encontro para inúmeras pessoas, além dos comerciantes regulares.\n\nBriston e o treinador de classe terão inventário e missões à venda se você precisar de ajuda, bem como uma troca de munição.\n\nComerciantes especializados negociará com você assim que você provar seu valor.\n\nO Comerciante de Mercernários também está aqui, vendendo contratos para equipes mercenárias contratáveis para aqueles que têm experiência suficiente.\n\nO dinheiro antigo ainda é a moeda da terra e os comerciantes irão reabastecer todos os dias.\n\nOs comerciantes estão abertos a qualquer hora do dia e da noite, exceto nas noites da Horda da Lua Sangrenta.\n\nOs comerciantes têm missões diferentes para realizar; alguns lhe darão acesso a itens especiais.  Verifique com todos eles ocasionalmente para ver o que está disponível para você."
trainer_missions_description,"Você já se familiarizou com minhas [95cf8f]missões[-]?\n\nCada uma delas irá recompensá-lo com um [8fd9d5]esquema de estação de artesanato[-] caso você atenda aos requisitos de nível de jogador.\n\nSão bastante fáceis para completar.\n\nComo alternativa, você pode [deda8a]salvar[-] estações de artesanato que encontrar no mundo e [deda8a]consertá-las[-] em seu caixa de ferramentas.\n\nA principal vantagem do esquema é que você pode criar quantas estações precisar."
trainer_missions_title,Missões de Treinador
TrainerBerserker_POI_FR,Bruto
TrainerBuilder_POI_FR,Vicente
TrainerButcher_POI_FR,Hank
TrainerChef_POI_FR,Helena
TrainerHunter_POI_FR,Olívia
TrainerMadman_POI_FR,Liam
TrainerSoldier_POI_FR,Elias
TrainerTechnogeek_POI_FR,Scarlett
TrainerThug_POI_FR,Isaque
TrainerWitchDoctor_POI_FR,Jeram
trapSpikesWoodDmg0Desc,"Feito na Caixa de Ferramentas, na Bancada de Trabalho ou ao segurar um [558a83]Martelo de Garra[-] ou [558a83]Pistola de Pregos[-]. Uma bela defesa portátil.\n\nAh, você não sabia que pode pegar seus Espinhos de Madeira intactos?\n\nDe nada!"
tt1x,1x
tt2x,2x
tt3x,3x
tt4x,4x
tt5x,5x
tt6x,6x
tt7x,7x
tt8x,8x
ttAddedWaypointTo,Adicionado um ponto de referência para:
ttafterday07,Depois do dia 7
ttafterday14,Depois do dia 14
ttafterday21,Depois do dia 21
ttAlreadyHasPainkiller,Devo esperar para dar mais analgésicos
ttAlreadyHaveActiveQuest,Você já tem isso como uma missão ativa
ttalways,Sempre
ttAssaultRifles,Fuzis de assalto
ttAtMaxHealth,Você já está com [cf807a]vida máxima[-]
ttAxes,Eixos
ttBareHands,Você deve usar suas próprias mãos
ttBatons,Bastões
ttBelongsToTrader,"Deixe isso em paz, seu ladrão!"
ttBerserker,Berserker
ttbiomesonly,Somente biomas
ttBlackMagic,Magia negra
