Key,brazilian
resourceClayLumpBundleDesc,Esta é uma pilha compacta de solo argiloso. Use este item para abri-lo e descompactá-lo.
resourceCoalBundle,Pilha de Carvão (10.000)
resourceCrushedSandBundle,Pilha de areia triturada (10.000)
resourceCrushedSandBundleDesc,Esta é uma pilha compacta de areia triturada. Use este item para abri-lo e descompactá-lo.
resourceInsulator,Isolador
resourceInsulatorDesc,Usado para construir dispositivos elétricos.
resourceLeadBundle,Pilha de chumbo (10.000)
resourceOilShaleBundle,Pilha de xisto betuminoso (10.000)
resourcePotassiumNitratePowderBundle,Pilha de pó de nitrato (10.000)
resourceRockSmallBundle,Pilha de Pedra Pequena (10000)
resourceScrapIronBundle,Pilha de Ferro (10.000)
resourceWoodBundle,Pilha de madeira (10.000)
response_-113720744,Chá Goldenrod (200 Duques)
response_-113720745,Semente Goldenrod (200 Duques)
response_-113720746,Chá Vermelho (200 Duques)
response_-113720747,Semente de Crisântemo (200 Duques)
response_-113720748,Torta de Mirtilo (200 Duques)
response_-113720749,Torta de Maçã (200 Duques)
response_-113720750,Ensopado de Carne (200 Duques)
response_-113720751,Ensopado de Legumes (200 Duques)
response_-113720752,Tacos de Peixe (200 Duques)
response_-113720753,Bife e Batata (200 Duques)
response_-113720754,Cerveja (200 Duques)
response_-113720755,Pão de Milho (200 Duques)
response_-113720756,Pistola (200 Duques)
response_-113720757,Espingarda de cano duplo (200 Dukes)
response_-113720758,Rifle de Caça (200 Duques)
response_-113720759,SMG (200 duques)
response_-113720760,P225 (200 Duques)
response_-113720761,Espingarda (200 Duques)
response_-113720762,Rifle de ação de alavanca (200 Dukes)
response_-113720763,AR-15 (200 duques)
response_-113720764,Magnum (200 Duques)
response_-113720765,Espingarda de Combate (200 Duques)
response_-113720766,Rifle Winchester (200 Duques)
response_-113720767,AK-47 (200 duques)
response_-113720768,Ferramentas de bancada (200 Dukes)
response_-113720769,Ferramentas de sucata (200 duques)
response_-113720770,Fabricação de Ferro (200 Duques)
response_-113720771,Fabricação de Aço (400 Duques)
response_-113720772,Mistura de concreto (400 Dukes)
response_-113720773,Forja Avançada (400 Duques)
response_-113720774,Estação Química (400 Duques)
response_-113720775,Creme de Aloe (200 Duques)
response_-113720776,Bandagem de primeiros socorros (200 Dukes)
response_-113720777,Almofariz e pilão (200 duques)
response_-113720778,Molde de gesso (200 duques)
response_-113720779,Kit de primeiros socorros (400 duques)
response_-113720780,Reconhecimento (400 Duques)
response_-113720781,Fortbites (400 Duques)
response_-113720782,Faça você mesmo 1 (200 duques)
response_-113720783,Faça você mesmo 2 (200 duques)
response_-113720784,Faça você mesmo 3 (200 duques)
response_-113720785,Eletricidade Básica 1 (200 Duques)
response_-113720786,Eletricidade Básica 2 (400 Duques)
response_-113720787,Armadilhas Elétricas 1 (200 Duques)
response_-113720788,Armadilhas Elétricas 2 (400 Duques)
response_-113720789,Armadilhas Elétricas 3 (600 Duques)
response_-113720790,Armadilhas Elétricas 4 (800 Duques)
response_-113720791,Armadilhas Elétricas 5 (1000 Duques)
response_-113720792,Motocicleta (10.000 Duques)
response_-113720860,Rotas Comerciais Abertas (Nível 1)
response_-113720861,Rotas Comerciais Abertas (Nível 2)
response_-113720862,Rotas Comerciais Abertas (Nível 3)
response_-113720863,Rotas Comerciais Abertas (Nível 4)
response_-113720864,Rotas Comerciais Abertas (Nível 5)
response_1135977891,Agricultura Básica 1 (3.000 Duques)
response_1135977892,Agricultura Básica 2 (6.000 Duques)
response_1135977893,Agricultura Básica 3 (9.000 Duques)
response_1135977894,Pias de trabalho (3.000 duques)
response_1135977895,Fornos de Trabalho (3000 Dukes)
response_1135977905,Fabricação de Ferramentas 1 (3.000 Duques)
response_1135977906,Fabricação de ferramentas 2 (6.000 duques)
response_1135977907,Fabricação de ferramentas 3 (9.000 duques)
response_1135977908,Fabricação de ferramentas 4 (12.000 duques)
response_1135977909,Fabricação de Ferramentas 5 (15.000 Duques)
response_1135977910,Avançando 1 (200 Duques)
response_1135977911,Avançando 2 (400 Duques)
response_1135977912,Bancadas de trabalho 1 (200 Duques)
response_1135977913,Bancadas de trabalho 2 (400 Duques)
response_1135977914,Criação Científica 1 (3.000 Duques)
response_1135977915,Criação Científica 2 (6.000 Duques)
response_1135977916,Criação Científica 3 (9.000 Duques)
response_1135977917,Criação Científica 4 (12.000 Duques)
response_1135977918,Criação Científica 5 (15.000 Duques)
response_1135977919,Ferramentas de açougueiro 1 (3.000 duques)
response_1135977920,Ferramentas de açougueiro 2 (6.000 duques)
response_1135977921,Ferramentas de açougueiro 3 (9.000 duques)
response_1135977927,Fabricação de marreta 1 (3.000 duques)
response_1135977928,Fabricação de marreta 2 (6.000 duques)
response_1135977929,Fabricação de marreta 3 (9.000 duques)
responseID_-1931532968,Você pode me ensinar alguma receita nova?
responseID_-1931532969,Você pode me ensinar alguma receita nova?
responseID_-1931532970,Você pode me ensinar alguma receita nova?
responseID_-1931532971,Você pode me ensinar alguma receita nova?
responseID_-1931532972,Você pode me ensinar alguma receita nova?
responseID_-1931532973,Você tem algum outro trabalho?
responseID_-519706820,Você pode me ensinar a ser um artesão melhor?
responseID_-519706821,Você pode me ensinar a ser um artesão melhor?
responseID_-519706822,Você pode me ensinar a ser um artesão melhor?
responseID_-519706823,Você pode me ensinar a ser um artesão melhor?
responseID_-519706824,Você pode me ensinar a ser um artesão melhor?
roastDinnerDesc,Exatamente como mamãe costumava fazer para o jantar de domingo. Pena que não há molho.
rScrapIronLogSpike5,Espigão de toras de ferro reforçado 
rWoodLogSpike2,Espigão para toras de madeira reforçada 
rWoodMetalLogSpike3,Espigão de toras de metal de madeira reforçada 
sc_Ammo,Caixa de suprimentos
sc_Construction,Caixa de suprimentos
sc_Food,Caixa de suprimentos
sc_Medical,Caixa de suprimentos
sc_Melee,Caixa de suprimentos
sc_Ranged,Caixa de suprimentos
schematicTip,"Esquemas e livros em Darkness Falls não funcionam necessariamente da mesma maneira que o vanilla. Antes de lê-los, verifique o que eles desbloqueiam. Normalmente, isso é uma vantagem. Verifique o benefício que eles desbloqueiam e certifique-se de que você atende aos requisitos, pois caso contrário, você ainda não conseguirá fazer o item associado.\n\nLivros e esquemas desnecessários podem ser descartados. Isso lhe dará notas de habilidade, que podem ser usadas para criar outros livros, como aqueles para aumentar suas habilidades de ação, ganhar pontos de habilidade mais genéricos para gastar como quiser ou fazer mais livros de classe."
schematicTip_title,Esquemas e notas de habilidade
scifiAIOTDesc,Tudo fica melhor com lasers! Pode ser usado para reparar e desmontar coisas. Também pode ser usado para atualizar blocos para Titanium.
ScifiBench,Bancada de trabalho a laser
ScifiBenchDesc,Tudo fica melhor com lasers! Pode ser usado para fabricar itens feitos na bancada normal ou de metal.
SciFiChair,Cadeira confortável
ScifiCrate,Caixa de armazenamento
ScifiCrateEmpty,Caixa de armazenamento
SciFiDesk,Mesa
SciFiDoor,Porta (trancada)
scifiDoorGroupDesc,Pressione e segure [ativar] para bloqueá-lo ou definir uma combinação. Repare com titânio forjado e um martelo de titânio usando a ação secundária.
SciFiDoorUnlock,Porta (desbloqueada)
SciFiDoubleDoorBlue,Porta (trancada)
SciFiDoubleDoorBlueUnlock,Porta (desbloqueada)
SciFiDoubleDoorRed,Porta (trancada)
SciFiDoubleDoorRedUnlock,Porta (desbloqueada)
SciFiForge,Forja de Fusão
SciFiForgeDesc,Estação de artesanato avançada. Usado para transformar Plutônio e Urânio em materiais utilizáveis. Também pode criar receitas de Forja Avançada e Estação Química.
ScifiLocker,Armário
ScifiLockerEmpty,Armário
ScifiPortalOff,Portal desativado
ScifiPortalOn,Portal Ativo
scrapIronLogSpike4,Espigão de tora de ferro
scrapMacheteDesc,Ótimo para cortar membros de zumbis e estripar animais para obter carne.\n\nRestos para Ferro.\nReparado com Ferro.
scrapSkillDesc,Isto é o que acontece quando você arranca páginas de livros destinados a ensiná-lo. Talvez eles sejam úteis?
scrapTitaniumDesc,"O melhor recurso bruto que você pode obter. Leve, duro e durável."
seedAppleDesc,Sementes de maçã. Eles cultivam macieiras.
seedBananaDesc,Sementes de bananeira. Eles cultivam bananeiras.
seedCarrotDesc,Sementes de cenoura. Para o cultivo de cenouras.
seedCoconutDesc,Sementes de coco. Eles cultivam coqueiros.
seedOrangeDesc,Sementes de laranja. Eles cultivam laranjeiras.
seedTomatoDesc,Sementes de tomate. Eles cultivam plantas de tomate.
seedWheatDesc,Sementes de trigo. Para o cultivo de trigo.
sewingKitDesc,Uma ferramenta usada na estação de alfaiataria para desbloquear receitas.
sharpRockDesc,Pedras afiadas são usadas para fazer armas e ferramentas básicas.
shovelScrapDesc,"A pá de sucata é ótima para cavar terra, areia ou neve.\n\nRestos para Ferro.\nReparada com Ferro."
shovelTitaniumDesc,"A pá de titânio é ótima para cavar terra, areia ou neve.\n\nRestos para passar a ferro.\nReparada com kits de reparo."
skillArchery,Habilidade de ação de tiro com arco
skillArcheryBookDesc,Parece que você encontrou algumas dicas e truques de tiro com arco.
skillArcheryDesc,Aumente sua habilidade de tiro com arco para obter bônus com armas de arco.
skillArcheryName,Habilidade de ação de tiro com arco
skillASToolsDesc,Habilidades de ação para ferramentas.
skillASToolsName,Ferramentas.
skillASWeaponsDesc,Habilidades de ação para armas.
skillASWeaponsName,Armas.
skillAthletics,Habilidade de ação em atletismo
skillAthleticsBookDesc,Parece que você encontrou algumas dicas e truques de atletismo.
skillAthleticsDesc,Aumente sua habilidade de Atletismo para melhor uso da resistência.
skillAthleticsName,Habilidade de ação em atletismo
skillAttributesDesc,"É aqui que você encontra força, intelecto, etc."
skillAttributesName,Atributos de personagem
skillAutomatics,Habilidade de ação automática
skillAutomaticsBookDesc,Parece que você encontrou algumas dicas e truques sobre armas automáticas.
skillAutomaticsDesc,Aumente sua habilidade automática para obter bônus com armas automáticas.
skillAutomaticsName,Habilidade de ação automática
skillBioBoostsDesc,Infunda-se com essência demoníaca para obter benefícios extras. Provavelmente não é uma ideia sábia...
skillBioBoostsName,Impulsos Biológicos.
skillBlades,Habilidade de ação de lâminas
skillBladesBookDesc,Parece que você encontrou algumas dicas e truques para armas brancas.
skillBladesDesc,Aumente sua habilidade com lâminas para obter bônus com armas brancas.
skillBladesName,Habilidade de ação de lâminas
skillBlunt,Habilidade de ação com armas contundentes
skillBluntBookDesc,Parece que você encontrou algumas dicas e truques para armas contundentes.
skillBluntDesc,Aumente sua habilidade com armas contundentes para obter bônus com armas contundentes.
skillBluntName,Habilidade de ação com armas contundentes
skillBooks,Vantagens desbloqueadas por meio de livros
skillBooksDesc,As vantagens desbloqueadas em livros encontrados no mundo estão localizadas aqui.
skillBooksName,Vantagens desbloqueadas por meio de livros
skillCivilianBasicName,Classe de Catador
skillCivilianDesc,Vantagens para a classe Scavenger.
skillCivilianMasterDesc,Vantagens para o domínio do Scavenger
skillCivilianMasterName,Maestria do Catador
skillCloth-ArmorBookDesc,Parece que você encontrou algumas dicas e truques sobre armaduras.
skillConstruction,Habilidade de ação em ferramentas de construção
skillConstructionBookDesc,Parece que você encontrou algumas dicas e truques para ferramentas de construção.
skillConstructionDesc,Aumente sua habilidade de construção para obter bônus com ferramentas de construção.
skillConstructionName,Habilidade de ação em ferramentas de construção
skillCrafting,Vantagens de artesanato
skillCraftingDesc,Vantagens para aumentar a qualidade da fabricação podem ser encontradas aqui.
skillCraftingName,Vantagens de artesanato
skillFarmerBasicDesc,Vantagens para a classe de fazendeiro.
skillFarmerBasicName,Classe de fazendeiro
skillFarmerMasterDesc,Vantagens para o domínio do fazendeiro.
skillFarmerMasterName,Maestria do Fazendeiro
skillFutureTechDesc,Obtenha acesso aos avanços tecnológicos com os quais a maioria das pessoas só pode sonhar.
skillFutureTechName,Tecnologia Futura.
skillGenericDesc,"Um livro bastante raro, cheio de conhecimentos gerais e informações úteis (+1 ponto de habilidade para atribuir)."
skillHunterBasicDesc,Vantagens para a classe de caçador.
skillHunterBasicName,Classe Caçador
skillHunterMasterDesc,Vantagens para o domínio do caçador.
skillHunterMasterName,Maestria de Caçador
skillLaborerBasicDesc,Vantagens para a classe trabalhadora.
skillLaborerBasicName,Classe Operária
skillLaborerMasterDesc,Vantagens para o domínio do trabalhador.
skillLaborerMasterName,Maestria do Trabalhador
skillMechanicBasicDesc,Vantagens para a classe mecânica.
skillMechanicBasicName,Classe Mecânica
skillMechanicMasterDesc,Vantagens para o domínio da mecânica.
skillMechanicMasterName,Maestria Mecânica
skillMiningBookDesc,Parece que você encontrou algumas dicas e truques para ferramentas de mineração.
skillMiningTools,Habilidade de ação em ferramentas de mineração
skillMiningToolsDesc,Aumente sua habilidade de mineração para obter bônus com ferramentas de mineração.
skillMiningToolsName,Habilidade de ação em ferramentas de mineração
skillPerks,Vantagens relacionadas a habilidades
skillPerksDesc,Vantagens para desbloquear receitas relacionadas a habilidades podem ser encontradas aqui.
skillPerksName,Vantagens relacionadas a habilidades
skillPistolBookDesc,Parece que você encontrou algumas dicas e truques sobre pistolas.
skillPistols,Habilidade de ação de pistolas
skillPistolsDesc,Aumente sua habilidade com pistolas para obter bônus com armas de pistola.
skillPistolsName,Habilidade de ação de pistolas
skillRifleBookDesc,Parece que você encontrou algumas dicas e truques sobre rifles.
skillRifles,Habilidade de ação com rifles
skillRiflesDesc,Aumente sua habilidade com rifles para obter bônus com armas de rifle.
skillRiflesName,Habilidade de ação com rifles
skillScavenging,Habilidade de ação de limpeza
skillScavengingBookDesc,Parece que você encontrou algumas dicas e truques sobre limpeza.
skillScavengingDesc,Aumente sua habilidade de coleta de bônus enquanto coleta.
skillScavengingName,Habilidade de ação de limpeza
skillScientistBasicDesc,Vantagens para a classe cientista.
skillScientistBasicName,Classe Científica
skillScientistMasterDesc,Vantagens para o domínio do cientista.
skillScientistMasterName,Maestria Científica
skillsCraftingToolsDesc,Vantagens para aprender novas receitas de ferramentas e estações de trabalho.
skillsCraftingToolsName,Receitas de ferramentas de elaboração.
skillSecurityBasicDesc,Vantagens para a classe de segurança.
skillSecurityBasicName,Classe de segurança
skillSecurityMasterDesc,Vantagens para o domínio da segurança.
skillSecurityMasterName,Domínio de segurança
skillShotgunBookDesc,Parece que você encontrou algumas dicas e truques sobre a espingarda.
skillShotguns,Habilidade de ação com espingardas
skillShotgunsDesc,Aumente sua habilidade com espingardas para obter bônus com armas de espingarda.
skillShotgunsName,Habilidade de ação com espingardas
skillsItemRecipesDesc,Vantagens para aprender novas receitas de itens.
skillsItemRecipesName,Receitas de itens.
skillSurvivalistBasicDesc,Vantagens para a classe sobrevivente.
skillSurvivalistBasicName,Aula Sobrevivencialista
skillSurvivalistMasterDesc,Vantagens para o domínio de sobrevivência.
skillSurvivalistMasterName,Maestria Sobrevivencialista
skillTechBoostsDesc,"Use o poder de pequenas máquinas, chamadas nanites, para obter benefícios extras."
skillTechBoostsName,Impulsos Tecnológicos.
SpawnCube,Gerar Cubo
SpawnCubeDesc,"Permite que construtores Prefab configurem entidades de spawn específicas por meio de código programável no jogo: Sign Text: ec=npcBaker;task=wander;pc=99. Arco zumbi de classe de entidade, com Task Wander e PathingCode 99."
startingItem,Mochila de Sobrevivência
startingItemDesc,Uma pequena mochila com vários itens que você conseguiu pegar enquanto corria para salvar sua vida.
statement_-142346460,Eu sei algumas coisas...
statement_1491868662,talvez eu consiga fazer isso...
statement_1491868663,Claro. Tenho alguns outros trabalhos que você pode fazer.
statEntityDamageRifle,Danos de rifle
statFoodPoisoningRisk,Intoxicação Alimentar
statQuestBonusItemReward,Recompensas de missão bônus
statQuestRewardOptionCount,Opções extras de recompensa de missão
statReloadSpeed,Velocidade de recarga
statReloadSpeedMultiplier,Velocidade de recarga
statRottenFoodChance,Chance de comida podre
statSpreadMultiAim,Mirar propagação de fogo
statSpreadMultiHip,Propagação de fogo de quadril
statWellness,Bem-estar atual
statWellnessMax,Máximo Bem-Estar
steakSandwichDesc,Você nunca pode errar com carne grelhada no pão.
steelBars,Barras de aço
steelBarsCentered,Barras de aço centradas
steelBarsDesc,Você pode ver e atirar através de barras de aço e elas oferecem uma proteção muito boa.
steelCrossbowDesc,"Esta besta causa mais dano, tem maior alcance e maior durabilidade do que uma besta normal.\n\nRestos para Ferro.\nReparada com Kits de Reparo."
steelLogSpike6,Espigão de toras de aço 
steelWrenchDesc,"Ótimo para desmontar dispositivos mecânicos como carros, ar condicionado e muito mais. Também pode ser usado para reparar e atualizar paredes.\n\nRestos para passar a ferro.\nReparado com kits de reparo."
sterileBandageDesc,Uma bandagem um pouco mais útil feita de pano e seiva. Pára o sangramento e cura uma pequena quantidade.
stickDesc,Um pedaço de pau. Usado para fazer flechas. Também pode ser usado como combustível... ou para cutucar coisas.
stickyAppleDesc,Dá-lhe uma boa dose de açúcar sem penalidades.
stoneHammerDesc,"Uma ferramenta primitiva útil para reparar e atualizar paredes, portas e janelas. Não é a melhor arma.\n\nScraps to Stone.\nReparado com Stone."
stoneSpearDesc,"Um pouco melhor que um porrete de madeira, com maior alcance, mas consome mais resistência.\n\nRestos para pedra.\nReparado com pedra."
Succubus,Súcubo
SuccubusQueen,Matriarca Súcubo
Tablet,Tablet Militar
tabletdesc,Use o botão esquerdo para aumentar/diminuir o zoom Pressione o botão direito para alternar para a câmera de parede transparente
takeandreplace,Enganar 
tanningRackDesc,Uma ferramenta usada na estação de alfaiataria para desbloquear receitas.
teleportto,Teletransportar para
teleporttoNeedPower,Precisa de energia
titaniumArmorDesc,"A armadura de titânio é considerada a melhor armadura pesada que você pode fabricar, além de ser incrivelmente leve. Ele concede proteção incrível contra danos concussivos e perfurantes."
titaniumArrowDesc,Uma flecha de titânio causa mais danos do que qualquer uma das flechas não flamejantes ou explosivas. Segure recarregar para usar munição alternativa.
titaniumArrowHeadDesc,Uma ponta de flecha de titânio usada para fabricar flechas com ponta de titânio.
titaniumBarsDesc,Você pode ver e atirar através de barras de titânio e elas oferecem a melhor proteção.
titaniumBlocksGroupDesc,Os blocos de titânio são os blocos mais resistentes disponíveis. Exclusivo para a classe trabalhadora.
titaniumclawHammerDesc,O martelo de titânio é ótimo para reparar e atualizar paredes de base e não é ruim como arma. Ele pode ser usado para atualizar blocos para Titanium. Exclusivo para a classe trabalhadora.
titaniumCrossbowBoltDesc,Uma seta de besta de titânio causa mais danos do que as setas de besta de ferro e aço. Segure recarregar para usar munição alternativa.
titaniumFragmentDesc,"O titânio bruto deve ser fundido em uma forja, mas também pode ser descartado com prejuízo."
titaniumFramesGroupDesc,"Quadros construídos em forja avançada e depois atualizados com titânio forjado. Certifique-se de ter seu posicionamento correto antes de atualizar, pois os blocos finalizados são difíceis. Exclusivo para a classe trabalhadora."
titaniumHuntingKnifeDesc,Ótimo para cortar zumbis e estripar animais para obter carne.\n\nRestos para passar a ferro.\nReparado com kits de reparo.
titaniumMacheteDesc,Ótimo para cortar membros de zumbis e estripar animais para obter carne.\n\nRestos para passar a ferro.\nReparado com kits de reparo.
titaniumSledgehammerDesc,"A marreta de titânio é uma das melhores armas para quebrar crânios, com maior chance de acertar um golpe crítico.\n\nRestos de ferro.\nReparada com kits de reparo."
titaniumSpearDesc,"Um pouco pior que um taco de titânio, mas tem um alcance maior."
TomatoDesc,Pegue mais alguns desses e provavelmente você poderá fazer uma bela bolonhesa!
tomatoJuiceDesc,Ótima fonte de hidratação e faz bem!
Tool,Ferramenta
toolCalipersDesc,Uma ferramenta usada na estação de trabalho de metal para desbloquear receitas.
torchSurvivalDesc,Esta tocha pode ser usada como fonte de luz ou arma com chance de pegar fogo nos inimigos. Lugar com ação secundária. Não atrai zumbis. Exclusivo para a classe de sobrevivência.
TraderBobMasterMechanic,Mestre Mecânico (100.000 Duques)
TraderBobMasterScavenger,Mestre Scavenger (100.000 Duques)
TraderHughMasterHunter,Mestre Caçador (100.000 Duques)
TraderHughMasterLaborer,Mestre Trabalhador (100.000 Duques)
TraderJenMasterScientist,Cientista Mestre (100.000 Duques)
TraderJoelMasterSecurity,Segurança Mestre (100.000 Duques)
TraderJoelMasterSurvivalist,Mestre Sobrevivencialista (100.000 Duques)
TraderMechanic_b,O Mecânico
TraderRektMasterFarmer,Mestre Fazendeiro (100.000 Duques)
ttArcheryLevelUp,Sua habilidade no tiro com arco aumentou!
ttAthleticsLevelUp,Sua habilidade no atletismo aumentou!
ttAutomaticsLevelUp,Sua habilidade com armas automáticas aumentou!
ttBladedLevelUp,Sua habilidade com armas brancas aumentou!
ttBluntLevelUp,Sua habilidade com armas contundentes aumentou!
ttCannotAffordItem,Não tenho condições de pagar esse item.
ttCanOnlyAffordAmount,Só posso comprar {0} desse item.
ttCombineLimitExceededScifi,A bancada de laser só permite melhorar itens até 80.
ttCombineLimitExceededWorkbench,A bancada só permite melhorar itens até 40.
ttDensityHoeAction,Nivele o terreno adjacente\nAgache-se para obter uma área maior
ttDensityHoeActionCrouched,Nivele com área 3 por 3\nSuporte para área menor
ttDontWantMore,Não quero mais esse item.
ttMToolsLevelUp,Sua habilidade em ferramentas de mineração aumentou!
ttPistolLevelUp,Sua habilidade com pistolas aumentou!
ttRiflesLevelUp,Sua habilidade com rifles aumentou!
ttScavengingLevelUp,Sua habilidade em eliminação aumentou!
ttShotgunLevelUp,Sua habilidade com espingardas aumentou!
tunaSandwichDesc,Algumas pessoas dizem que isso é nojento. Eles estão errados.
tutorialTipQuest01,"Bem-vindos a Darkness Falls!\n\nObrigado a todos por todo o apoio nos últimos anos. Nunca esperei que o mod fosse popular, mas é, e sinto que o agradecimento não é suficiente para expressar meus sentimentos sobre isso.\n\nAgradecimentos muito especiais ao SphereII pelos conselhos e orientações sobre assuntos de C#, ao Xyth pela sua incrível tutoriais de animação e aos meus Patreons, cujo apoio financeiro me permite comprar todos os tipos de modelos e ativos para atormentar a todos vocês.\n\nAgradecimentos super especiais a todos os testadores! Mythix e I Don't Care para ajuda com patches C#, TobiC para vários pedaços de arte (como o menu principal e UI), Dobbers por serem loucos em números DPS por razões de equilíbrio, Rizzo para MP e testes de integração Twitch, KySoto e Puck para testes de MP, Grumpybeard, Torqqed, Erik e Morde para testes gerais de SP, Falaffel para testes genéricos e localização alemã, e MC para piadas de mau gosto para manter nosso moral alto!\n\n[FF0000]Por favor, certifique-se de verificar seu diário , pois usarei isso para detalhar informações de classe e alterações específicas de mod sempre que possível.[-]\n\nBoa sorte!"
tutorialTipQuest01_title,Bem vindo a Darkness Falls
tutorialTipQuest02,"Ninguém esperava o fim do mundo. Filmes, programas e jogos de zumbis sempre retrataram isso começando com algumas pessoas doentes que simplesmente ficaram fora de controle. Você se lembra do céu escurecer e dos zumbis saindo do sistema de esgoto.\n\nEntão os militares chegaram. Eles tentaram conter as marés enquanto as pessoas corriam para a evacuação. Você se lembra de cair, bater a cabeça e seu mundo virar escuridão. Ao acordar, você ouviu tiros e explosões, e sua visão turva finalmente clareou para revelar uma tenda médica. Outros sobreviventes estavam ao seu redor, e você foi despojado apenas de roupas íntimas para curar seus ferimentos.\n\nUm dos outros sobreviventes explicou que este era um ponto de parada, uma zona segura temporária até que todos pudessem ser transferidos para uma zona mais permanente, mas parece que os zumbis encontraram você primeiro. Você notou que os outros sobreviventes tinham mochilas cheias de coisas, planejando escapar, e uma foi passada para você. Sem nenhum outro plano, você escapou do acampamento com os outros sobreviventes, e então todos fugiram e correram em direções diferentes para que os zumbis não notassem vocês.\n\nAgora, você não tem memória, nem roupas, nem ideia. onde você está. Talvez a mochila tenha algo útil?"
tutorialTipQuest02_title,Fim da estrada
tutorialTipQuest03,"Agora que você encontrou a civilização, é hora de trabalhar e fazer seu nome.\n\nO comerciante normal lhe dará missões semelhantes às do vanilla. Rotas comerciais abertas são fornecidas ANTES de seu nível com o comerciante aumentar. Não há 'recompensas de novo nível' como o vanilla, então não há bicicletas grátis ou qualquer outra bobagem.\n\nO White River Scout está disponível em todos os comerciantes e oferece itens médicos para venda, missões para matar zumbis e restaurar energia. Se você deseja progredir no conteúdo específico de Darkness Falls, é por ela que você precisa fazer missões."
tutorialTipQuest03_title,Sobreviventes do Rio Branco
ulmBookMaintenanceLawnTractor,Manutenção de trator de gramado
ulmBookMaintenanceLawnTractorDesc,"Contém todas as informações necessárias sobre como construir, reparar e manter tratores de gramado."
ulmResourceLawnTractorWheelBlueprint,Roda de trator de gramado
ulmResourceLawnTractorWheelBlueprintDesc,Instruções sobre como fazer uma [decea3]roda de trator de gramado[-].
UndeadFactionSchematic,Mestre do disfarce
UndeadFactionSchematicDesc,Leia isto para mudar para a facção de mortos-vivos!
UndeadNegativeFactionSchematic,Morto-vivo: Não confiável! Não confiável!
UndeadNegativeFactionSchematicDesc,Leia isto para espalhar mentiras e notícias falsas sobre os mortos-vivos! Diminua sua classificação com os mortos-vivos!
UndeadPositiveFactionSchematic,Paz e amor aos mortos-vivos
UndeadPositiveFactionSchematicDesc,Leia isto para espalhar a mensagem dos mortos-vivos! Aumente sua classificação com os mortos-vivos!
undergroundPlantDesc,Esta planta especialmente modificada pode crescer no subsolo com luzes crescentes e um sistema de irrigação.
V8EngineDesc,"O melhor motor disponível, comporta mais gasolina, mas também consome mais. Só pode ser construído pelo mecânico."
vegetableSoupDesc,Bom para você e tem um gosto ótimo.
veggieBolognaiseDesc,Macarrão e vegetais cobertos com molho de tomate. Recheio e bom para você!
vehicleBoxTruckbody,Carroceria de caminhão baú
vehicleBoxTruckbodyDesc,Peças necessárias para fabricar o Caminhão Baú.
vehicleBoxTruckbodySchematic,Esquema da carroceria do caminhão baú
vehicleBoxTruckchassis,Chassi de caminhão baú
vehicleBoxTruckchassisDesc,Peças necessárias para fabricar o Caminhão Baú.
vehicleBoxTruckchassisSchematic,Esquema do chassi do caminhão baú
vehicleBoxTruckHostess,Caminhão-caixa Hostess
vehicleBoxTruckHostessplaceable,Caminhão-caixa Hostess
vehicleBoxTruckHostessplaceableDesc,O favorito de Tallahassee!
vehicleBoxTruckPlain,Caminhão baú
vehicleBoxTruckPlainplaceable,Caminhão baú
vehicleBoxTruckPlainplaceableDesc,Um velho caminhão baú.
vehicleBRDM2,BRDM-2
vehicleBRDM2accessories,Acessórios BRDM-2
vehicleBRDM2accessoriesDesc,Peças necessárias para fabricar o BRDM-2.
vehicleBRDM2accessoriesSchematic,Esquema de Acessórios BRDM-2
vehicleBRDM2chassis,Chassi BRDM-2
vehicleBRDM2chassisDesc,Peças necessárias para fabricar o BRDM-2.
vehicleBRDM2chassisSchematic,Esquema do chassi BRDM-2
vehicleBRDM2desert,Deserto BRDM-2
vehicleBRDM2desertplaceable,Deserto BRDM-2
vehicleBRDM2desertplaceableDesc,Um veículo militar surpreendentemente intacto.
vehicleBRDM2placeable,BRDM-2
vehicleBRDM2placeableDesc,Um veículo militar surpreendentemente intacto.
vehicleBuggy,Buggy
vehicleBuggyaccessories,Acessórios para carrinhos
vehicleBuggyaccessoriesDesc,Peças necessárias para fabricar o Buggy.
vehicleBuggyaccessoriesSchematic,Esquema de Acessórios para Buggy
vehicleBuggychassis,Chassi Buggy
vehicleBuggychassisDesc,Peças necessárias para fabricar o Buggy.
vehicleBuggychassisSchematic,Esquema do chassi do buggy
vehicleBuggyplaceable,Buggy
vehicleBuggyplaceableDesc,Um velho buggy offroad.
vehicleChargeraccessories,Acessórios para carregador
vehicleChargeraccessoriesDesc,Peças necessárias para fabricar o Carregador.
vehicleChargeraccessoriesSchematic,Esquema de acessórios do carregador
vehicleChargerblack,Carregador
vehicleChargerblack2,Carregador
vehicleChargerblack2placeable,Carregador
vehicleChargerblack2placeableDesc,Clássico...
vehicleChargerblackplaceable,Carregador
vehicleChargerblackplaceableDesc,Clássico...
vehicleChargerchassis,Chassi do Carregador
vehicleChargerchassisDesc,Peças necessárias para fabricar o Carregador.
vehicleChargerchassisSchematic,Esquema do chassi do carregador
vehicleChargergreen,Carregador
vehicleChargergreen2,Carregador
vehicleChargergreen2placeable,Carregador
