Key,brazilian
q_SurvivalJournal3_subtitle,"Entradas de Capítulos do Diário"
q_SurvivalJournal3,"Entradas de Capítulos do Diário"
q_SurvivalJournal4_description,"Agora que você aprendeu os fundamentos de Ravenhearst, é hora de pegar o conhecimento que adquiriu e completar seu diário. Quando você tiver adquirido todos os Capítulos Completados do Diário, seu treinamento estará completo e você receberá um presente especial deixado sob seus cuidados por dois irmãos que dedicaram suas vidas a combater este Apocalipse, mas que, no final, falharam. \n\nEles confiaram a você. Use com sabedoria."
q_SurvivalJournal4_offer,"Agora que você aprendeu o básico e algumas novas manhas também, é hora de completar sua jornada. Quando você tiver adquirido todas as Entradas Completas do Diário, combine-as e desbloqueará boas recompensas."
q_SurvivalJournal4_subtitle,"Completando Seu Diário"
q_SurvivalJournal4,"Completando Seu Diário"
qArcheryClass,"Classe de Arqueiro"
qArcheryClassDesc,"Leia este livro para começar seu treinamento em arcos e bestas. Quando você completar o treinamento, receberá um diagrama que ensinará novas armas criáveis para esta classe que serão exclusivas para você."
qAutomaticsClass,"Classe de Armas Automáticas"
qAutomaticsClassDesc,"Leia este livro para começar seu treinamento em armas automáticas. Quando você completar o treinamento, receberá um diagrama que ensinará novas armas criáveis para esta classe que serão exclusivas para você."
qBatonClass,"Classe de Robótica e Bastões"
qBatonClassDesc,"Leia este livro para começar seu treinamento em bastões e robótica. Quando você completar o treinamento, receberá um diagrama que ensinará novas armas criáveis para esta classe que serão exclusivas para você."
qBladeClass,"Classe de Lâminas"
qBladeClassDesc,"Leia este livro para começar seu treinamento em armas cortantes. Quando você completar o treinamento, receberá um diagrama que ensinará novas armas criáveis para esta classe que serão exclusivas para você."
qBluntClass,"Classe de Contundentes"
qBluntClassDesc,"Leia este livro para começar seu treinamento em armas contundentes. Quando você completar o treinamento, receberá um diagrama que ensinará novas armas criáveis para esta classe que serão exclusivas para você."
qBrawlerClass,"Classe de Lutador"
qBrawlerClassDesc,"Leia este livro para começar seu treinamento em armas de punho. Quando você completar o treinamento, receberá um diagrama que ensinará novas armas criáveis para esta classe que serão exclusivas para você."
qBuilderClass,"Classe de Construtor"
qBuilderClassDesc,"Você era um trabalhador da construção em sua vida anterior antes de tudo isso.\nLer isso lhe dará um Martelo, 300 Pregos, 250 Estruturas, 2 Kits de Reparos e 10 Pontos adicionais em Construção."
qChefClass,"Classe de Chef"
qChefClassDesc,"Você era um chef em sua vida anterior antes de tudo isso.\nLer isso lhe dará uma Grelha de Cozinha, uma Panela de Cozinha, 5 Ensopados Curtos Congelados, 3 Águas Minerais Congeladas, Diagrama Exclusivo para um Defumador com 1 receita especial, 5 livros em sua habilidade de criação e uma Faca de Caça."
qcrh_guidetosurvival,"Guias Essenciais de Sobrevivência"
qcrh_killingzeds100,"Controle de População 100"
qcrh_killingzeds100Desc,"Os mortos-vivos estão se tornando um problema real. Precisamos da sua ajuda para reduzi-los um pouco. Você pode nos ajudar?"
qcrh_killingzeds25,"Controle de População 25"
qcrh_killingzeds250,"Controle de População 250"
qcrh_killingzeds250Desc,"Os mortos-vivos estão se tornando um problema real. Precisamos da sua ajuda para reduzi-los um pouco. Você pode nos ajudar?"
qcrh_killingzeds25Desc,"Os mortos-vivos estão se tornando um problema real. Precisamos da sua ajuda para reduzi-los um pouco. Você pode nos ajudar?"
qcrh_killingzeds50,"Controle de População 50"
qcrh_killingzeds50Desc,"Os mortos-vivos estão se tornando um problema real. Precisamos da sua ajuda para reduzi-los um pouco. Você pode nos ajudar?"
qcrh_kingcollection,"A Coleção do Rei"
qcrh_kingcollectionDesc,"Antes da queda, os cidadãos costumavam obter sua dose de horror do mestre do horror. Sinto falta desses livros. Se você puder procurar uma coleção de livros de Stephen King para mim, serei grato e compartilharei algum conhecimento com você."
qcrh_memoirs,"Escrevendo Nossas Memórias"
qcrh_memoirsDesc,"À medida que o tempo avança, encontramos a necessidade de compartilhar nosso conhecimento com as gerações futuras. Nossos soldados estão começando a escrever suas memórias como um plano para o futuro. Mas precisamos de algumas coisas. Se você puder nos ajudar a adquiri-las, compartilharei um item precioso com você para que talvez você possa começar sua própria reflexão."
qFarmerClass,"Classe de Fazendeiro"
qFarmerClassDesc,"Você era um fazendeiro em sua vida anterior antes de tudo isso.\nLer isso lhe dará uma Enxada, Diagrama para a Enxada, 3 Pacotes de Sementes, uma Composteira Funcional, 3 livros em sua habilidade de criação, 5 Terrenos de Fazenda e uma Mesa de Fazenda."
qHardcoreClass,"Classe Hardcore"
qHardcoreClassDesc,"Leia este livro para começar com nada. Sobreviver é seu campo de prova."
qJavelinClass,"Classe de Lança"
qJavelinClassDesc,"Leia este livro para começar seu treinamento em lanças. Quando você completar o treinamento, receberá um diagrama que ensinará novas armas criáveis para esta classe que serão exclusivas para você."
qLumberjackClass,"Classe de Lenhador"
qLumberjackClassDesc,"Você era um lenhador em sua vida anterior antes de tudo isso.\nLer isso lhe dará um Machado de Sucata, um Modificador de Empunhadura Ergonômica, 3 Kits de Reparos Reforçados e 10 Pontos adicionais em Construção."
qMechanicClass,"Classe de Mecânico"
qMechanicClassDesc,"Você era um mecânico em sua vida anterior antes de tudo isso.\nLer isso lhe dará 5 livros em sua habilidade de criação, 2 Kits de Reparos, 2 Garrafas de Ácido e uma Chave Inglesa."
qMedicClass,"Classe de Médico"
qMedicClassDesc,"Você era um paramédico em sua vida anterior antes de tudo isso.\nLer isso lhe dará 5 Analgésicos, 2 Talas, 3 livros em sua habilidade de criação, 3 Antibióticos Herbais e um diagrama para o Curativo de Primeiros Socorros."
qMinerClass,"Classe de Minerador"
qMinerClassDesc,"Você era um minerador em sua vida anterior antes de tudo isso.\nLer isso lhe dará uma Picareta de Sucata, uma Pá de Sucata, uma Escavadora, um Modificador de Empunhadura Ergonômica, 3 Kits de Reparos Reforçados e 10 Pontos adicionais em Mineração."
qPistolClass,"Classe de Pistola"
qPistolClassDesc,"Leia este livro para começar seu treinamento em pistolas. Quando você completar o treinamento, receberá um diagrama que ensinará novas armas criáveis para esta classe que serão exclusivas para você."
qQuestItems,"Suprimentos para Missão"
qQuestItemsDesc,"Nota do Jax\n\nTodos os suprimentos que você precisa para passar pelas missões."
qRifleClass,"Classe de Rifle"
qRifleClassDesc,"Leia este livro para começar seu treinamento em rifles. Quando você completar o treinamento, receberá um diagrama que ensinará novas armas criáveis para esta classe que serão exclusivas para você."
qShotgunClass,"Classe de Espingarda"
qShotgunClassDesc,"Leia este livro para começar seu treinamento em espingardas. Quando você completar o treinamento, receberá um diagrama que ensinará novas armas criáveis para esta classe que serão exclusivas para você."
qSledgehammerClass,"Classe de Martelo"
qSledgehammerClassDesc,"Leia este livro para começar seu treinamento em armas de martelo. Quando você completar o treinamento, receberá um diagrama que ensinará novas armas criáveis para esta classe que serão exclusivas para você."
qStarterItems,"Kit Inicial"
qStarterItemsDesc,"Nota de Jax\n\nO resto do clube está disperso ou morto. Você e eu somos tudo o que resta. Eu tive que ir para o norte. Deixei algumas coisas para te ajudar a chegar até nós. Use sua habilidade especial com sabedoria, porque é tudo o que você tem neste mundo ferrado."
qStarterSupplies,"Suprimentos Agrupados"
qStarterSuppliesDesc,"Agora que você conhece seu caminho neste mundo, aqui estão alguns suprimentos para te ajudar a sobreviver por um tempo. Você precisa sair e encontrar o que precisa de alguma forma. Reconecte-se com nossos membros. Eu sei que eles ainda estão por aí."
quest_BasicSurvival_offer,"Bem-vindo a Ravenhearst \n\n Esta é a introdução da sua missão inicial. Siga isso para avançar pela sua missão inicial e você completará seus desafios ao longo do caminho. \n\nSua [DECEA3]Seleção de Classe[-] é extremamente vital para se defender contra os mortos-vivos. Abrir seu [DECEA3]Kit Inicial[-] também lhe fornece itens básicos para sobreviver. \n\nAbra o [DECEA3]Kit Inicial[-] e adquira sua [DECEA3]Seleção de Classe[-]. Isso completará o [00FF00]Objetivo[-] em seus desafios. Então use o [DECEA3]Balcão Pessoal[-] depois de fabricá-lo para criar uma classe e lê-la para ganhar habilidades e uma arma."
quest_BasicSurvival,"Sobrevivência Básica 1/12"
quest_BasicSurvival1,"Sobrevivência Básica 1/12"
quest_BasicSurvival1a_description,"A madeira é uma parte importante da criação de itens e materiais de construção. Para coletar madeira, ataque uma árvore. Você receberá toras. Essas toras de madeira podem ser transformadas em madeira. A madeira tem muitos propósitos, incluindo a habilidade de ser transformada em gravetos e tábuas. Você também pode coletar gravetos batendo em pequenos arbustos secos pelo mundo."
quest_BasicSurvival1a_subtitle,"Coletar Toras e Madeira"
quest_BasicSurvival1a,"Sobrevivência Básica 5/12"
quest_BasicSurvival1b_description,"A Bancada Pessoal é o item mais importante neste mundo. Nela, você pode criar muitos itens que não pode criar em sua mochila. Ataque arbustos secos para coletar gravetos e fibras e crie cordas para fazer e colocar uma."
quest_BasicSurvival1b_subtitle,"Crie uma Bancada Pessoal"
quest_BasicSurvival1b,"Sobrevivência Básica 3/12"
quest_BasicSurvival1c,"Sobrevivência Básica 2/12"
quest_BasicSurvival1cc_description,"Seu Livro de Classe é extremamente vital para se defender contra os mortos-vivos. Abrir seu kit inicial também lhe oferece itens básicos para sobreviver. \n\nAbra o kit inicial e adquira seu Livro de Classe. Use a Bancada Pessoal para criar uma classe e leia para ganhar habilidades e uma arma."
quest_BasicSurvival1cc_subtitle,"Abra o Kit Inicial e Adquira seu Livro de Classe"
quest_BasicSurvival1cc,"Sobrevivência Básica 1/12"
quest_BasicSurvival2,"Sobrevivência Básica 4/12"
quest_BasicSurvival2a_description,"Uma machadinha de pedra é excelente para derrubar portas de madeira e árvores, mas não funcionará quando você precisar quebrar algo feito de pedra ou metal. Crie uma picareta de pedra. Usando-a, você pode minerar os recursos básicos iniciais de rochas. À medida que você ganha acesso a picaretas de níveis mais altos, encontrará melhores recursos para minerar."
quest_BasicSurvival2a_subtitle,"Crie uma Picareta de Pedra"
quest_BasicSurvival2a,"Sobrevivência Básica 6/12"
quest_BasicSurvival2b_description,"Use sua picareta de pedra e encontre uma rocha. Minerar essa rocha lhe dará alguns pequenos traços de minério. Você pode precisar bater 2 vezes. Outras picaretas lhe darão metais preciosos. A mineração subterrânea fornecerá recursos como calcário para cimento."
quest_BasicSurvival2b_subtitle,"Colete Alguns Minerais"
quest_BasicSurvival2b,"Sobrevivência Básica 7/12"
quest_BasicSurvival3_description,"Crie roupas primitivas para protegê-lo de danos e mantê-lo quente em climas frios. Coleta fibras vegetais atacando grama e pequenas plantas. Assim que você tiver os ingredientes, acesse o Inventário e localize a categoria de Roupas na janela de Criação. Crie roupas primitivas."
quest_BasicSurvival3_hint1,"[00FF00]Pressione [-][FFB400][ação:local:Primária] para socar a grama e colher [-][00FF00]Fibras Vegetais[-][FFB400].[-]"
quest_BasicSurvival3_hint2,"[00FF00]Abra [-][FFB400]o menu de criação [ação:local:Inventário][ação:permanente:Inventário] para criar [-][00FF00]Traje Primitivo[-][FFB400].[-]"
quest_BasicSurvival3_subtitle,"Crie Roupas Primitivas"
quest_BasicSurvival3,"Sobrevivência Básica 8/12"
quest_BasicSurvival4_description,"Para vestir suas roupas primitivas, acesse o Inventário e selecione uma peça de roupa, em seguida, selecione Vestir na janela de Ação. Depois de se vestir, acesse o menu de Personagem para ver o isolamento e a defesa que suas roupas usadas fornecem na parte superior esquerda da janela de Personagem."
quest_BasicSurvival4_hint1_alt,"[00FF00]Inspecione [-][FFB400]o [-][00FF00]Traje Primitivo [-][FFB400][ação:gui:GUI Inspecionar] e [-][00FF00]Pressione [-][FFB400][ação:gui:GUI D-Pad Up] para [-][00FF00]Vestir [-][FFB400]você.[-]"
quest_BasicSurvival4_hint1,"[00FF00]Pressione [-][FFB400][ação:local:Inventário][ação:permanente:Personagem] para abrir o menu do personagem.\n[-][00FF00]Selecione [FFB400]o [-][00FF00]Traje Primitivo [-][FFB400].[-][00FF00]\nPressione [-][FFB400][ação:gui:GUI D-Pad Up] para [-][00FF00]Vestir [-][FFB400]você.[-]"
quest_BasicSurvival4_subtitle,"Vista Roupas Primitivas"
quest_BasicSurvival4,"Sobrevivência Básica 9/12"
quest_BasicSurvival4a_description,"Uma machadinha de pedra é excelente para derrubar portas de madeira e árvores, mas não funcionará quando você precisar reparar ou melhorar sua casa. Crie um martelo de pedra. Usando-o, você pode atualizar e reparar blocos."
quest_BasicSurvival4a_subtitle,"Crie um Martelo de Pedra"
quest_BasicSurvival4a,"Sobrevivência Básica 10/12"
quest_BasicSurvival7,"Sobrevivência Básica 11/12"
quest_BasicSurvival7b_description,"Coletar madeira. Quebre cadeiras"
quest_BasicSurvival8,"Sobrevivência Básica 12/12"
quest_BonusQuestBones_description,"Ter uma lâmina à disposição não só lhe dará uma forma de despir animais para carne, mas também é muito útil para controle de multidão, cortando os mortos-vivos e fazendo com que eles sangrem. Crie ossos usando fragmentos ósseos que você encontra atacando cadáveres e destruindo ninhos de pássaros. Faça uma navalha de osso."
quest_BonusQuestBones_subtitle,"Crie uma Faca de Osso"
quest_BonusQuestBones,"Missão Bônus: Faca de Osso"
quest_BonusQuestHandfulOfNutsAndBerries,"Missão Bônus: Comendo Nozes e Frutas"
quest_BonusQuestHandfulOfNutsAndBerries1_description,"Crie Punhados de Nozes e Frutas."
quest_BonusQuestHandfulOfNutsAndBerries1_offer,"À medida que você percorre a floresta, perceberá que recebe nozes e frutas das plantas e da grama. Elas podem ser comidas como estão, mas você também pode salvá-las e fazer punhados de nozes e frutas para mais nutrição. Coleta algumas nozes e frutas e resista à vontade de colocá-las na boca. Guarde-as e faça punhados desses deliciosos lanches."
quest_BonusQuestHandfulOfNutsAndBerries1_subtitle,"Comendo Nozes e Frutas"
quest_BonusQuestHandfulOfNutsAndBerries1,"Comendo Nozes e Frutas"
quest_BonusQuestHoney_description,"Uma das chaves para a sobrevivência é curar infecções. A maneira mais fácil de fazer isso é coletar favo de mel destruindo tocos de árvores e cortando árvores para obter seiva. Encontre um toco ou três e colete 4 favos de mel. Corte algumas árvores e encontre 3 seivas. Use a tigela fornecida para fazer um pouco de xarope de mel e guarde para uso futuro."
quest_BonusQuestHoney_subtitle,"Encontre sua Cura"
quest_BonusQuestHoney,"Missão Bônus: Favo de Mel"
quest_BonusQuestPurifyingWater,"Missão Bônus: Limpando Água Infectada"
quest_BonusQuestPurifyingWater1_description,"Crie Tablets de Purificação."
quest_BonusQuestPurifyingWater1_offer,"A água que você encontra pode ser perigosa para beber. Felizmente, você pode purificar água usando água sanitária e outros materiais para fazer tablets de purificação. Use este tablet de purificação nesta garrafa de água suja. Ela será segura para beber."
quest_BonusQuestPurifyingWater1_subtitle,"Purificando a Água com Tablets"
quest_BonusQuestPurifyingWater1,"Purificando a Água com Tablets"
quest_BonusQuestPurifyingWater2_description,"Processo de Limpeza de Água Infectada."
quest_BonusQuestPurifyingWater2_offer,"A água que você encontra pode ser perigosa para beber. Felizmente, você pode limpar a água para uso em receitas não consumíveis com a Unidade de Filtragem de Água (WFU). Assim que você remover a infecção da água, ela pode ser cozida para uso em receitas comestíveis. Se você quiser uma garrafa de água completamente segura, precisará filtrá-la ainda mais. Passe por todo o processo uma vez para aprender como."
quest_BonusQuestPurifyingWater2_subtitle,"Limpando Água Infectada"
quest_BonusQuestPurifyingWater2,"Processo de Limpeza de Água Infectada"
quest_BonusQuestTableSaw_description,"Abra a serra de bancada e veja seu conteúdo."
quest_BonusQuestTableSaw_offer,"Uma serra de bancada é vital para construir itens de madeira. Também tem custos de criação reduzidos. Encontre uma no mundo e abra-a. Elas podem ser encontradas em canteiros de obras e algumas cabanas."
quest_BonusQuestTableSaw_subtitle,"Encontre uma Serra de Bancada"
quest_BonusQuestTableSaw,"Encontre uma Serra de Bancada"
quest_BonusQuestTrash_description,"O lixo que você vê nas ruas não é apenas útil para coisas como cordas, mas também pode ser usado para armazenar seus itens. Para cada 3 sacos de lixo que você coletar, você pode fazer um saco de lixo maior e armazenar coisas dentro. Encontre 3 sacos e colete-os destruindo-os."
quest_BonusQuestTrash_subtitle,"Encontre Armazenamento"
quest_BonusQuestTrash,"Missão Bônus: Sacos de Lixo"
quest_BonusQuestWater,"Missão Bônus: Filtragem de Água"
quest_BonusQuestWater1_description,"Crie uma Unidade de Filtragem de Água."
quest_BonusQuestWater1_offer,"Desde que o surto começou, os relatos informavam que a infecção se espalhou inicialmente pelas águas ao redor de Ravenhearst. A Makasin Farmacêuticos foi vista despejando produtos químicos nos rios. Para garantir sua segurança, você precisará iniciar um processo para filtrar o surto das águas na cidade.\n\nConstruir uma Unidade de Filtragem de Água especial deve ser o suficiente para livrar a água da infecção, mas não será suficiente para torná-la segura. A próxima etapa é encher a unidade com água infectada para que você possa processá-la para uso seguro. Pegue um balde ou jarro cheio e adicione à unidade e ferva-o. A partir daí, você pode fazer água segura para cultivo ou beber."
quest_BonusQuestWater1_subtitle,"Águas Infectadas"
quest_BonusQuestWater1,"Filtrando a Água"
quest_BonusQuestWater2_description,"Ferva sua Água."
quest_BonusQuestWater2_offer,"Agora que você garantiu que a água está livre do surto, você precisará aquecer essa água para que qualquer bactéria restante seja completamente cozida. Pegue a água que você acabou de purificar e ferva sobre uma fogueira. Ela será segura para beber."
quest_BonusQuestWater2_subtitle,"Águas Infectadas"
quest_BonusQuestWater2,"Limpando a Água"
quest_SurvivalJournal_description_title,"Gravador de Missões"
quest_SurvivalJournal_description,"Você completou o primeiro passo de sua jornada.\n\nAs missões serão automaticamente adicionadas ao seu Diário de Missões, portanto verifique sempre lá."
quest_SurvivalJournal,"Suas Recompensas do Diário"
questHoundSupplies,"Osso de Cachorro Mastigado"
questHoundSuppliesGroupDesc,"Este é um osso notavelmente grande"
questItemCrafting,"[FF0000]AVISO[-] - Você está fabricando um item de missão naquela estação de trabalho que você acabou de fechar!"
questItemInkPen,"Caneta de Tinta"
questItemInkPenDesc,"Esta caneta de tinta está quase seca. Você terá que ter cuidado ao usá-la."
questItemJournal,"Diário de Sobrevivência"
questItemJournalDesc,"O diário agora está pronto para ser escrito. À medida que você criar seus capítulos, receberá linhas de missão deles. Quando você terminar uma linha de missão, receberá capítulos completos. Guarde-os junto com este livro para criar seu diário completo mais tarde."
questkit_description,"Suprimentos de Missão"
questkit_offer,"Todos os suprimentos que você precisa para passar pelas missões."
questkit_subtitle,"Suprimentos de Missão"
questkit,"Suprimentos de Missão"
questkitName,"Suprimentos para Missão"
questRewardBoxTruckPartsBundle,"Pacote de Peças do Caminhão Baú"
questRewardBRDMPartsBundle,"Pacote de Peças do BRDM-2"
questRewardBuggyPartsBundle,"Pacote de Peças do Buggy"
questRewardChargerPartsBundle,"Pacote de Peças do Charger"
questRewardCruiserPartsBundle,"Pacote de Peças do Cruiser"
questRewardDirtBikePartsBundle,"Pacote de Peças da Moto de Terra"
questRewardGolfCartPartsBundle,"Pacote de Peças do Carrinho de Golfe"
questRewardHotRodPartsBundle,"Pacote de Peças do Hot Rod"
questRewardHumveePartsBundle,"Pacote de Peças do Humvee"
questRewardJunkerPartsBundle,"Pacote de Peças do Junker"
questRewardLMTVPartsBundle,"Pacote de Peças do LMTV"
questRewardMarauderPartsBundle,"Pacote de Peças do Marauder"
questRewardMD500PartsBundle,"Pacote de Peças do MD-500"
questRewardMRAPPartsBundle,"Pacote de Peças do MRAP"
questRewardOldSemiPartsBundle,"Pacote de Peças do Caminhão antigo"
questRewardPickupPartsBundle,"Pacote de Peças do Pickup"
questRewardRatPartsBundle,"Pacote de Peças do Rato"
questRewardStallionPartsBundle,"Pacote de Peças do Stallion"
questRewardUAZ452PartsBundle,"Pacote de Peças do UAZ 452"
questRewardUH60PartsBundle,"Pacote de Peças do UH-60"
questRewardWorkTruckPartsBundle,"Pacote de Peças do Caminhão de Trabalho"
questSurvivorSupplies,"Suprimentos do Sobrevivente"
questSurvivorSuppliesDesc,"Esses vão alimentar a resistência por um tempo"
questZombieSupplies,"Coração de Zumbi Podre"
questZombieSuppliesDesc,"Agora isso é nojento. Por que eles querem isso?"
read_basic_journal,"Leia o Livro de Diário Básico"
recordPlayer01,"Toca-discos Desligado (Use o Controle Remoto no Rádio para Trocar o Disco)"
recordPlayer01Desc,"Um item de colecionador, agora você se lembra do vovô ouvindo Teodoro e Sampaio nisso. Este modelo mais novo parece precisar de um controle remoto para funcionar."
recordPlayer02,"Disco - In The Mood"
recordPlayer02Desc,"Disco - In The Mood"
recordPlayer03,"Disco - I Saw The Light"
recordPlayer03Desc,"Disco - I Saw The Light"
recordPlayer04,"Disco - Sing Sing"
recordPlayer04Desc,"Disco - Sing Sing"
recordPlayer05,"Disco - Boogie Woogie Bugle Boy"
recordPlayer05Desc,"Disco - Boogie Woogie Bugle Boy"
recycler,"Reciclador"
recyclerDesc,"Reciclador usado para sucatear itens."
RedFireRH,"Fogo de cor vermelha com fumaça"
RedFireRHDesc,"Uma chama de cor vermelha e fumaça queimando"
ReinforcedbarbedFence,"Cerca de arame farpado reforçada"
ReinforcedbarbedSpindle,"Bobina de Fios à Prova de Corte Reforçados (Deslocamento da Cerca)"
ReinforcedbarbedSpindleCentered,"Bobina de Fios à Prova de Corte Reforçados (Centralizada)"
ReinforcedbarbedWireSheet,"Rolo de Arame Farpado Reforçado"
ReinforcedbarbedWireVariantHelper,"Fios à Prova de Corte Reforçados"
ReinforcedBarbedWireVariantHelperGroupDesc,"Fios afiados que cortam profundamente os invasores enquanto os mantém longe... É uma vitória em dobro."
ReinforcedChainlinkFenceBottomPlain,"Base Plana de Cerca de Cadeado Reforçada"
ReinforcedChainlinkFenceBottomPlainCorner,"Pilar de Canto da Base Plana da Cerca de Cadeado Reforçada"
ReinforcedChainlinkFenceBottomPlainPoleLeft,"Pilar da Base Plana da Cerca de Cadeado Reforçada à Esquerda"
ReinforcedChainlinkFenceBottomPlainPoleRight,"Pilar da Base Plana da Cerca de Cadeado Reforçada à Direita"
ReinforcedChainlinkFenceBottomRail,"Trilho Inferior de Cerca de Cadeado Reforçada"
ReinforcedChainlinkFenceBottomRailPoleCorner,"Pilar de Canto do Trilho Inferior da Cerca de Cadeado Reforçada"
ReinforcedChainlinkFenceBottomRailPoleLeft,"Pilar do Trilho Inferior da Cerca de Cadeado Reforçada à Esquerda"
ReinforcedChainlinkFenceBottomRailPoleRight,"Pilar do Trilho Inferior da Cerca de Cadeado Reforçada à Direita"
ReinforcedchainlinkFenceDoor,"Porta de Cadeado Reforçada"
ReinforcedChainlinkFenceDoor,"Porta de Cerca de Cadeado Reforçada"
ReinforcedchainlinkFenceDoorDouble,"Porta Dupla de Cadeado Reforçada"
ReinforcedchainlinkFenceDoorDoubleGroupDesc,"Uma porta de cerca bem forte... apenas o dobro da largura."
ReinforcedchainlinkFenceDoorGroupDesc,"Por mais forte que seja a cerca, você ainda precisa passar por ela de alguma forma... Apenas não esqueça de fechá-la atrás de você."
ReinforcedChainlinkFenceMiddleRail,"Trilho do Meio da Cerca de Cadeado Reforçada"
ReinforcedChainlinkFenceMiddleRailPoleCorner,"Pilar de Canto do Trilho do Meio da Cerca de Cadeado Reforçada"
ReinforcedChainlinkFenceMiddleRailPoleLeft,"Pilar do Trilho do Meio da Cerca de Cadeado Reforçada à Esquerda"
ReinforcedChainlinkFenceMiddleRailPoleRight,"Pilar do Trilho do Meio da Cerca de Cadeado Reforçada à Direita"
ReinforcedChainlinkFencePole,"Pilar de Cerca de Cadeado Reforçada"
ReinforcedChainlinkFenceTopPlainRail,"Trilho Superior da Cerca de Cadeado Reforçada"
ReinforcedChainlinkFenceTopPlainRailCorner,"Pilar de Canto do Trilho Superior da Cerca de Cadeado Reforçada"
ReinforcedChainlinkFenceTopPlainRailPoleLeft,"Pilar do Trilho Superior da Cerca de Cadeado Reforçada à Esquerda"
ReinforcedChainlinkFenceTopPlainRailPoleRight,"Pilar do Trilho Superior da Cerca de Cadeado Reforçada à Direita"
ReinforcedChainlinkFenceTopRail,"Trilho Superior da Cerca de Cadeado Reforçada"
ReinforcedChainlinkFenceTopRailBridge,"Ponte do Trilho Superior da Cerca de Cadeado Reforçada"
ReinforcedChainlinkFenceTopRailCorner,"Pilar de Canto do Trilho Superior da Cerca de Cadeado Reforçada"
ReinforcedChainlinkFenceTopRailPoleLeft,"Pilar do Trilho Superior da Cerca de Cadeado Reforçada à Esquerda"
ReinforcedChainlinkFenceTopRailPoleRight,"Pilar do Trilho Superior da Cerca de Cadeado Reforçada à Direita"
ReinforcedChainlinkFenceVariantHelper,"Cerca de Cadeado Reforçada"
ReinforcedChainlinkFenceVariantHelperGroupDesc,"Se esta é a única coisa que separa você do que quer te despedaçar do outro lado, faça dela uma bem forte."
ReinforcedchainlinkGateSmall,"Portão de Cadeado Reforçado"
ReinforcedchainlinkGateSmallGroupDesc,"Um portão bem forte, útil quando você precisa trazer uma carga ampla."
ReinforcedchainlinkGateWide,"Portão de Cadeado Reforçado (Largo)"
ReinforcedchainlinkGateWideGroupDesc,"Mesmo com a cerca forte, você ainda precisa trazer seu veículo de alguma forma."
repair_item_break_message,"Se reparado, este item [c00000ff]quebrará[-]."
repair_quality_message,"Se reparado, a qualidade será:"
reqASArcheryLevel10,"Requer Arcos Nível 10"
reqASArcheryLevel100,"Requer Arcos Nível 100"
reqASArcheryLevel20,"Requer Arcos Nível 20"
reqASArcheryLevel30,"Requer Arcos Nível 30"
reqASArcheryLevel40,"Requer Arcos Nível 40"
reqASArcheryLevel50,"Requer Arcos Nível 50"
reqASArcheryLevel60,"Requer Arcos Nível 60"
reqASArcheryLevel70,"Requer Arcos Nível 70"
reqASArcheryLevel80,"Requer Arcos Nível 80"
reqASArcheryLevel90,"Requer Arcos Nível 90"
reqASAthleticsLevel100,"Requer Nível de Atletismo 100"
reqASAthleticsLevel20,"Requer Nível de Atletismo 20"
reqASAthleticsLevel40,"Requer Nível de Atletismo 40"
reqASAthleticsLevel60,"Requer Nível de Atletismo 60"
reqASAthleticsLevel80,"Requer Nível de Atletismo 80"
reqASAutomaticsLevel10,"Requer Automáticos Nível 10"
reqASAutomaticsLevel100,"Requer Automáticos Nível 100"
reqASAutomaticsLevel20,"Requer Automáticos Nível 20"
reqASAutomaticsLevel30,"Requer Automáticos Nível 30"
reqASAutomaticsLevel40,"Requer Automáticos Nível 40"
reqASAutomaticsLevel50,"Requer Automáticos Nível 50"
reqASAutomaticsLevel60,"Requer Automáticos Nível 60"
reqASAutomaticsLevel70,"Requer Automáticos Nível 70"
reqASAutomaticsLevel80,"Requer Automáticos Nível 80"
reqASAutomaticsLevel90,"Requer Automáticos Nível 90"
reqASBladedLevel10,"Requer Lâminas Nível 10"
reqASBladedLevel100,"Requer Lâminas Nível 100"
reqASBladedLevel20,"Requer Lâminas Nível 20"
reqASBladedLevel30,"Requer Lâminas Nível 30"
reqASBladedLevel40,"Requer Lâminas Nível 40"
reqASBladedLevel50,"Requer Lâminas Nível 50"
reqASBladedLevel60,"Requer Lâminas Nível 60"
reqASBladedLevel70,"Requer Lâminas Nível 70"
reqASBladedLevel80,"Requer Lâminas Nível 80"
reqASBladedLevel90,"Requer Lâminas Nível 90"
reqASBluntLevel10,"Requer Armas Contundentes Nível 10"
reqASBluntLevel100,"Requer Armas Contundentes Nível 100"
reqASBluntLevel20,"Requer Armas Contundentes Nível 20"
reqASBluntLevel30,"Requer Armas Contundentes Nível 30"
reqASBluntLevel40,"Requer Armas Contundentes Nível 40"
reqASBluntLevel50,"Requer Armas Contundentes Nível 50"
reqASBluntLevel60,"Requer Armas Contundentes Nível 60"
reqASBluntLevel70,"Requer Armas Contundentes Nível 70"
reqASBluntLevel80,"Requer Armas Contundentes Nível 80"
reqASBluntLevel90,"Requer Armas Contundentes Nível 90"
reqASBrawlerLevel10,"Requer Armas de Punho Nível 10"
reqASBrawlerLevel100,"Requer Armas de Punho Nível 100"
reqASBrawlerLevel20,"Requer Armas de Punho Nível 20"
reqASBrawlerLevel30,"Requer Armas de Punho Nível 30"
